"Continent","Country","Date","Births","Gender"
"Europe","Belgium","2007-05-01",2703,"Female"
"Europe","Belgium","2007-05-01",2606,"Female"
"Europe","Belgium","2007-06-01",2589,"Female"
"Europe","Belgium","2007-06-01",2497,"Female"
"Europe","Belgium","2007-07-01",2791,"Female"
"Europe","Belgium","2007-07-01",2691,"Female"
"Europe","Belgium","2007-08-01",2882,"Female"
"Europe","Belgium","2007-08-01",2779,"Female"
"Europe","Belgium","2007-09-01",2659,"Female"
"Europe","Belgium","2007-09-01",2564,"Female"
"Europe","Belgium","2007-10-01",2782,"Female"
"Europe","Belgium","2007-10-01",2683,"Female"
"Europe","Belgium","2007-11-01",2508,"Female"
"Europe","Belgium","2007-11-01",2419,"Female"
"Europe","Belgium","2007-12-01",2079,"Female"
"Europe","Belgium","2007-12-01",2004,"Female"
"Europe","Belgium","2010-01-01",2793,"Female"
"Europe","Belgium","2010-01-01",2695,"Female"
"Europe","Belgium","2010-02-01",2564,"Female"
"Europe","Belgium","2010-02-01",2474,"Female"
"Europe","Belgium","2010-03-01",2879,"Female"
"Europe","Belgium","2010-03-01",2778,"Female"
"Europe","Belgium","2010-04-01",2645,"Female"
"Europe","Belgium","2010-04-01",2553,"Female"
"Europe","Belgium","2010-05-01",2707,"Female"
"Europe","Belgium","2010-05-01",2612,"Female"
"Europe","Belgium","2010-06-01",2852,"Female"
"Europe","Belgium","2010-06-01",2752,"Female"
"Europe","Belgium","2010-07-01",2902,"Female"
"Europe","Belgium","2010-07-01",2801,"Female"
"Europe","Belgium","2010-08-01",2939,"Female"
"Europe","Belgium","2010-08-01",2836,"Female"
"Europe","Belgium","2010-09-01",2910,"Female"
"Europe","Belgium","2010-09-01",2808,"Female"
"Europe","Belgium","2010-10-01",2913,"Female"
"Europe","Belgium","2010-10-01",2811,"Female"
"Europe","Belgium","2010-11-01",2746,"Female"
"Europe","Belgium","2010-11-01",2650,"Female"
"Europe","Belgium","2010-12-01",2835,"Female"
"Europe","Belgium","2010-12-01",2736,"Female"
"Europe","Belgium","2012-01-01",2752,"Female"
"Europe","Belgium","2012-01-01",2655,"Female"
"Europe","Belgium","2012-02-01",2605,"Female"
"Europe","Belgium","2012-02-01",2513,"Female"
"Europe","Belgium","2012-03-01",2832,"Female"
"Europe","Belgium","2012-03-01",2732,"Female"
"Europe","Belgium","2012-04-01",2731,"Female"
"Europe","Belgium","2012-04-01",2634,"Female"
"Europe","Belgium","2012-05-01",2829,"Female"
"Europe","Belgium","2012-05-01",2729,"Female"
"Europe","Belgium","2012-06-01",2785,"Female"
"Europe","Belgium","2012-06-01",2687,"Female"
"Europe","Belgium","2012-07-01",2879,"Female"
"Europe","Belgium","2012-07-01",2778,"Female"
"Europe","Belgium","2012-08-01",2876,"Female"
"Europe","Belgium","2012-08-01",2774,"Female"
"Europe","Belgium","2012-09-01",2758,"Female"
"Europe","Belgium","2012-09-01",2661,"Female"
"Europe","Belgium","2012-10-01",2851,"Female"
"Europe","Belgium","2012-10-01",2750,"Female"
"Europe","Belgium","2012-11-01",2611,"Female"
"Europe","Belgium","2012-11-01",2518,"Female"
"Europe","Belgium","2012-12-01",2655,"Female"
"Europe","Belgium","2012-12-01",2561,"Female"
"Europe","Belgium","2013-01-01",2780,"Female"
"Europe","Belgium","2013-01-01",2681,"Female"
"Europe","Belgium","2013-02-01",2472,"Female"
"Europe","Belgium","2013-02-01",2385,"Female"
"Europe","Belgium","2013-03-01",2696,"Female"
"Europe","Belgium","2013-03-01",2600,"Female"
"Europe","Belgium","2013-04-01",2636,"Female"
"Europe","Belgium","2013-04-01",2542,"Female"
"Europe","Belgium","2013-05-01",2757,"Female"
"Europe","Belgium","2013-05-01",2659,"Female"
"Europe","Belgium","2013-06-01",2710,"Female"
"Europe","Belgium","2013-06-01",2614,"Female"
"Europe","Belgium","2013-07-01",2960,"Female"
"Europe","Belgium","2013-07-01",2855,"Female"
"Europe","Belgium","2013-08-01",2838,"Female"
"Europe","Belgium","2013-08-01",2737,"Female"
"Europe","Belgium","2013-09-01",2751,"Female"
"Europe","Belgium","2013-09-01",2653,"Female"
"Europe","Belgium","2013-10-01",2726,"Female"
"Europe","Belgium","2013-10-01",2629,"Female"
"Europe","Belgium","2013-11-01",2538,"Female"
"Europe","Belgium","2013-11-01",2448,"Female"
"Europe","Belgium","2013-12-01",2671,"Female"
"Europe","Belgium","2013-12-01",2576,"Female"
"Europe","Belgium","2014-01-01",2808,"Female"
"Europe","Belgium","2014-01-01",2711,"Female"
"Europe","Belgium","2014-02-01",2521,"Female"
"Europe","Belgium","2014-02-01",2433,"Female"
"Europe","Belgium","2014-03-01",2650,"Female"
"Europe","Belgium","2014-03-01",2558,"Female"
"Europe","Belgium","2014-04-01",2630,"Female"
"Europe","Belgium","2014-04-01",2538,"Female"
"Europe","Belgium","2014-05-01",2696,"Female"
"Europe","Belgium","2014-05-01",2603,"Female"
"Europe","Belgium","2014-06-01",2757,"Female"
"Europe","Belgium","2014-06-01",2661,"Female"
"Europe","Belgium","2014-07-01",2922,"Female"
"Europe","Belgium","2014-07-01",2820,"Female"
"Europe","Belgium","2014-08-01",2786,"Female"
"Europe","Belgium","2014-08-01",2689,"Female"
"Europe","Belgium","2014-09-01",2789,"Female"
"Europe","Belgium","2014-09-01",2692,"Female"
"Europe","Belgium","2014-10-01",2716,"Female"
"Europe","Belgium","2014-10-01",2622,"Female"
"Europe","Belgium","2014-11-01",2497,"Female"
"Europe","Belgium","2014-11-01",2410,"Female"
"Europe","Belgium","2014-12-01",2587,"Female"
"Europe","Belgium","2014-12-01",2497,"Female"
"Europe","Belgium","2015-01-01",2619,"Female"
"Europe","Belgium","2015-01-01",2531,"Female"
"Europe","Belgium","2015-02-01",2363,"Female"
"Europe","Belgium","2015-02-01",2285,"Female"
"Europe","Belgium","2015-03-01",2621,"Female"
"Europe","Belgium","2015-03-01",2534,"Female"
"Europe","Belgium","2015-04-01",2581,"Female"
"Europe","Belgium","2015-04-01",2495,"Female"
"Europe","Belgium","2015-05-01",2649,"Female"
"Europe","Belgium","2015-05-01",2561,"Female"
"Europe","Belgium","2015-06-01",2672,"Female"
"Europe","Belgium","2015-06-01",2584,"Female"
"Europe","Belgium","2015-07-01",2816,"Female"
"Europe","Belgium","2015-07-01",2722,"Female"
"Europe","Belgium","2015-08-01",2741,"Female"
"Europe","Belgium","2015-08-01",2650,"Female"
"Europe","Belgium","2015-09-01",2700,"Female"
"Europe","Belgium","2015-09-01",2610,"Female"
"Europe","Belgium","2015-10-01",2740,"Female"
"Europe","Belgium","2015-10-01",2649,"Female"
"Europe","Belgium","2015-11-01",2469,"Female"
"Europe","Belgium","2015-11-01",2386,"Female"
"Europe","Belgium","2015-12-01",2631,"Female"
"Europe","Belgium","2015-12-01",2544,"Female"
"Europe","Belgium","2016-01-01",2622,"Female"
"Europe","Belgium","2016-01-01",2541,"Female"
"Europe","Belgium","2016-02-01",2452,"Female"
"Europe","Belgium","2016-02-01",2376,"Female"
"Europe","Belgium","2016-03-01",2612,"Female"
"Europe","Belgium","2016-03-01",2532,"Female"
"Europe","Belgium","2016-04-01",2518,"Female"
"Europe","Belgium","2016-04-01",2440,"Female"
"Europe","Belgium","2016-05-01",2666,"Female"
"Europe","Belgium","2016-05-01",2585,"Female"
"Europe","Belgium","2016-06-01",2689,"Female"
"Europe","Belgium","2016-06-01",2607,"Female"
"Europe","Belgium","2016-07-01",2782,"Female"
"Europe","Belgium","2016-07-01",2697,"Female"
"Europe","Belgium","2016-08-01",2721,"Female"
"Europe","Belgium","2016-08-01",2637,"Female"
"Europe","Belgium","2016-09-01",2703,"Female"
"Europe","Belgium","2016-09-01",2621,"Female"
"Europe","Belgium","2016-10-01",2642,"Female"
"Europe","Belgium","2016-10-01",2561,"Female"
"Europe","Belgium","2016-11-01",2434,"Female"
"Europe","Belgium","2016-11-01",2359,"Female"
"Europe","Belgium","2016-12-01",2580,"Female"
"Europe","Belgium","2016-12-01",2501,"Female"
"Europe","Belgium","2017-01-01",2544,"Female"
"Europe","Belgium","2017-01-01",2475,"Female"
"Europe","Belgium","2017-02-01",2370,"Female"
"Europe","Belgium","2017-02-01",2305,"Female"
"Europe","Belgium","2017-03-01",2489,"Female"
"Europe","Belgium","2017-03-01",2422,"Female"
"Europe","Belgium","2017-04-01",2450,"Female"
"Europe","Belgium","2017-04-01",2383,"Female"
"Europe","Belgium","2017-05-01",2630,"Female"
"Europe","Belgium","2017-05-01",2558,"Female"
"Europe","Belgium","2017-06-01",2550,"Female"
"Europe","Belgium","2017-06-01",2481,"Female"
"Europe","Belgium","2017-07-01",2656,"Female"
"Europe","Belgium","2017-07-01",2583,"Female"
"Europe","Belgium","2017-08-01",2765,"Female"
"Europe","Belgium","2017-08-01",2690,"Female"
"Europe","Belgium","2017-09-01",2635,"Female"
"Europe","Belgium","2017-09-01",2564,"Female"
"Europe","Belgium","2017-10-01",2684,"Female"
"Europe","Belgium","2017-10-01",2611,"Female"
"Europe","Belgium","2017-11-01",2444,"Female"
"Europe","Belgium","2017-11-01",2377,"Female"
"Europe","Belgium","2017-12-01",2528,"Female"
"Europe","Belgium","2017-12-01",2460,"Female"
"Europe","Bosnia and Herzegovina","2003-01-01",755,"Female"
"Europe","Bosnia and Herzegovina","2003-01-01",728,"Female"
"Europe","Bosnia and Herzegovina","2003-02-01",672,"Female"
"Europe","Bosnia and Herzegovina","2003-02-01",649,"Female"
"Europe","Bosnia and Herzegovina","2003-03-01",752,"Female"
"Europe","Bosnia and Herzegovina","2003-03-01",726,"Female"
"Europe","Bosnia and Herzegovina","2003-04-01",710,"Female"
"Europe","Bosnia and Herzegovina","2003-04-01",685,"Female"
"Europe","Bosnia and Herzegovina","2003-05-01",768,"Female"
"Europe","Bosnia and Herzegovina","2003-05-01",741,"Female"
"Europe","Bosnia and Herzegovina","2003-06-01",776,"Female"
"Europe","Bosnia and Herzegovina","2003-06-01",750,"Female"
"Europe","Bosnia and Herzegovina","2003-07-01",819,"Female"
"Europe","Bosnia and Herzegovina","2003-07-01",791,"Female"
"Europe","Bosnia and Herzegovina","2003-08-01",838,"Female"
"Europe","Bosnia and Herzegovina","2003-08-01",808,"Female"
"Europe","Bosnia and Herzegovina","2003-09-01",840,"Female"
"Europe","Bosnia and Herzegovina","2003-09-01",811,"Female"
"Europe","Bosnia and Herzegovina","2003-10-01",793,"Female"
"Europe","Bosnia and Herzegovina","2003-10-01",765,"Female"
"Europe","Bosnia and Herzegovina","2003-11-01",699,"Female"
"Europe","Bosnia and Herzegovina","2003-11-01",674,"Female"
"Europe","Bosnia and Herzegovina","2003-12-01",692,"Female"
"Europe","Bosnia and Herzegovina","2003-12-01",668,"Female"
"Europe","Bosnia and Herzegovina","2004-01-01",726,"Female"
"Europe","Bosnia and Herzegovina","2004-01-01",701,"Female"
"Europe","Bosnia and Herzegovina","2004-02-01",668,"Female"
"Europe","Bosnia and Herzegovina","2004-02-01",645,"Female"
"Europe","Bosnia and Herzegovina","2004-03-01",681,"Female"
"Europe","Bosnia and Herzegovina","2004-03-01",657,"Female"
"Europe","Bosnia and Herzegovina","2004-04-01",682,"Female"
"Europe","Bosnia and Herzegovina","2004-04-01",659,"Female"
"Europe","Bosnia and Herzegovina","2004-05-01",743,"Female"
"Europe","Bosnia and Herzegovina","2004-05-01",718,"Female"
"Europe","Bosnia and Herzegovina","2004-06-01",757,"Female"
"Europe","Bosnia and Herzegovina","2004-06-01",731,"Female"
"Europe","Bosnia and Herzegovina","2004-07-01",820,"Female"
"Europe","Bosnia and Herzegovina","2004-07-01",792,"Female"
"Europe","Bosnia and Herzegovina","2004-08-01",811,"Female"
"Europe","Bosnia and Herzegovina","2004-08-01",783,"Female"
"Europe","Bosnia and Herzegovina","2004-09-01",805,"Female"
"Europe","Bosnia and Herzegovina","2004-09-01",777,"Female"
"Europe","Bosnia and Herzegovina","2004-10-01",775,"Female"
"Europe","Bosnia and Herzegovina","2004-10-01",748,"Female"
"Europe","Bosnia and Herzegovina","2004-11-01",674,"Female"
"Europe","Bosnia and Herzegovina","2004-11-01",651,"Female"
"Europe","Bosnia and Herzegovina","2004-12-01",694,"Female"
"Europe","Bosnia and Herzegovina","2004-12-01",669,"Female"
"Europe","Bosnia and Herzegovina","2007-01-01",726,"Female"
"Europe","Bosnia and Herzegovina","2007-01-01",701,"Female"
"Europe","Bosnia and Herzegovina","2007-02-01",632,"Female"
"Europe","Bosnia and Herzegovina","2007-02-01",610,"Female"
"Europe","Bosnia and Herzegovina","2007-03-01",696,"Female"
"Europe","Bosnia and Herzegovina","2007-03-01",671,"Female"
"Europe","Bosnia and Herzegovina","2007-04-01",644,"Female"
"Europe","Bosnia and Herzegovina","2007-04-01",622,"Female"
"Europe","Bosnia and Herzegovina","2007-05-01",733,"Female"
"Europe","Bosnia and Herzegovina","2007-05-01",708,"Female"
"Europe","Bosnia and Herzegovina","2007-06-01",733,"Female"
"Europe","Bosnia and Herzegovina","2007-06-01",708,"Female"
"Europe","Bosnia and Herzegovina","2007-07-01",835,"Female"
"Europe","Bosnia and Herzegovina","2007-07-01",806,"Female"
"Europe","Bosnia and Herzegovina","2007-08-01",802,"Female"
"Europe","Bosnia and Herzegovina","2007-08-01",774,"Female"
"Europe","Bosnia and Herzegovina","2007-09-01",802,"Female"
"Europe","Bosnia and Herzegovina","2007-09-01",775,"Female"
"Europe","Bosnia and Herzegovina","2007-10-01",807,"Female"
"Europe","Bosnia and Herzegovina","2007-10-01",779,"Female"
"Europe","Bosnia and Herzegovina","2007-11-01",679,"Female"
"Europe","Bosnia and Herzegovina","2007-11-01",655,"Female"
"Europe","Bosnia and Herzegovina","2007-12-01",660,"Female"
"Europe","Bosnia and Herzegovina","2007-12-01",638,"Female"
"Europe","Bosnia and Herzegovina","2008-01-01",642,"Female"
"Europe","Bosnia and Herzegovina","2008-01-01",619,"Female"
"Europe","Bosnia and Herzegovina","2008-02-01",678,"Female"
"Europe","Bosnia and Herzegovina","2008-02-01",654,"Female"
"Europe","Bosnia and Herzegovina","2008-03-01",719,"Female"
"Europe","Bosnia and Herzegovina","2008-03-01",694,"Female"
"Europe","Bosnia and Herzegovina","2008-04-01",672,"Female"
"Europe","Bosnia and Herzegovina","2008-04-01",649,"Female"
"Europe","Bosnia and Herzegovina","2008-05-01",717,"Female"
"Europe","Bosnia and Herzegovina","2008-05-01",693,"Female"
"Europe","Bosnia and Herzegovina","2008-06-01",712,"Female"
"Europe","Bosnia and Herzegovina","2008-06-01",688,"Female"
"Europe","Bosnia and Herzegovina","2008-07-01",842,"Female"
"Europe","Bosnia and Herzegovina","2008-07-01",813,"Female"
"Europe","Bosnia and Herzegovina","2008-08-01",792,"Female"
"Europe","Bosnia and Herzegovina","2008-08-01",764,"Female"
"Europe","Bosnia and Herzegovina","2008-09-01",862,"Female"
"Europe","Bosnia and Herzegovina","2008-09-01",832,"Female"
"Europe","Bosnia and Herzegovina","2008-10-01",849,"Female"
"Europe","Bosnia and Herzegovina","2008-10-01",820,"Female"
"Europe","Bosnia and Herzegovina","2008-11-01",666,"Female"
"Europe","Bosnia and Herzegovina","2008-11-01",643,"Female"
"Europe","Bosnia and Herzegovina","2008-12-01",802,"Female"
"Europe","Bosnia and Herzegovina","2008-12-01",774,"Female"
"Europe","Bosnia and Herzegovina","2009-01-01",692,"Female"
"Europe","Bosnia and Herzegovina","2009-01-01",668,"Female"
"Europe","Bosnia and Herzegovina","2009-02-01",586,"Female"
"Europe","Bosnia and Herzegovina","2009-02-01",566,"Female"
"Europe","Bosnia and Herzegovina","2009-03-01",698,"Female"
"Europe","Bosnia and Herzegovina","2009-03-01",674,"Female"
"Europe","Bosnia and Herzegovina","2009-04-01",728,"Female"
"Europe","Bosnia and Herzegovina","2009-04-01",702,"Female"
"Europe","Bosnia and Herzegovina","2009-05-01",745,"Female"
"Europe","Bosnia and Herzegovina","2009-05-01",719,"Female"
"Europe","Bosnia and Herzegovina","2009-06-01",751,"Female"
"Europe","Bosnia and Herzegovina","2009-06-01",724,"Female"
"Europe","Bosnia and Herzegovina","2009-07-01",867,"Female"
"Europe","Bosnia and Herzegovina","2009-07-01",837,"Female"
"Europe","Bosnia and Herzegovina","2009-08-01",788,"Female"
"Europe","Bosnia and Herzegovina","2009-08-01",760,"Female"
"Europe","Bosnia and Herzegovina","2009-09-01",846,"Female"
"Europe","Bosnia and Herzegovina","2009-09-01",817,"Female"
"Europe","Bosnia and Herzegovina","2009-10-01",800,"Female"
"Europe","Bosnia and Herzegovina","2009-10-01",772,"Female"
"Europe","Bosnia and Herzegovina","2009-11-01",709,"Female"
"Europe","Bosnia and Herzegovina","2009-11-01",684,"Female"
"Europe","Bosnia and Herzegovina","2009-12-01",728,"Female"
"Europe","Bosnia and Herzegovina","2009-12-01",703,"Female"
"Europe","Bosnia and Herzegovina","2010-01-01",743,"Female"
"Europe","Bosnia and Herzegovina","2010-01-01",717,"Female"
"Europe","Bosnia and Herzegovina","2010-02-01",685,"Female"
"Europe","Bosnia and Herzegovina","2010-02-01",661,"Female"
"Europe","Bosnia and Herzegovina","2010-03-01",720,"Female"
"Europe","Bosnia and Herzegovina","2010-03-01",695,"Female"
"Europe","Bosnia and Herzegovina","2010-04-01",708,"Female"
"Europe","Bosnia and Herzegovina","2010-04-01",683,"Female"
"Europe","Bosnia and Herzegovina","2010-05-01",728,"Female"
"Europe","Bosnia and Herzegovina","2010-05-01",702,"Female"
"Europe","Bosnia and Herzegovina","2010-06-01",708,"Female"
"Europe","Bosnia and Herzegovina","2010-06-01",683,"Female"
"Europe","Bosnia and Herzegovina","2010-07-01",807,"Female"
"Europe","Bosnia and Herzegovina","2010-07-01",779,"Female"
"Europe","Bosnia and Herzegovina","2010-08-01",742,"Female"
"Europe","Bosnia and Herzegovina","2010-08-01",716,"Female"
"Europe","Bosnia and Herzegovina","2010-09-01",761,"Female"
"Europe","Bosnia and Herzegovina","2010-09-01",734,"Female"
"Europe","Bosnia and Herzegovina","2010-10-01",740,"Female"
"Europe","Bosnia and Herzegovina","2010-10-01",714,"Female"
"Europe","Bosnia and Herzegovina","2010-11-01",689,"Female"
"Europe","Bosnia and Herzegovina","2010-11-01",664,"Female"
"Europe","Bosnia and Herzegovina","2010-12-01",646,"Female"
"Europe","Bosnia and Herzegovina","2010-12-01",623,"Female"
"Europe","Bulgaria","1980-01-01",2793,"Female"
"Europe","Bulgaria","1980-01-01",2772,"Female"
"Europe","Bulgaria","1980-02-01",2578,"Female"
"Europe","Bulgaria","1980-02-01",2559,"Female"
"Europe","Bulgaria","1980-03-01",2685,"Female"
"Europe","Bulgaria","1980-03-01",2665,"Female"
"Europe","Bulgaria","1980-04-01",2703,"Female"
"Europe","Bulgaria","1980-04-01",2683,"Female"
"Europe","Bulgaria","1980-05-01",2841,"Female"
"Europe","Bulgaria","1980-05-01",2820,"Female"
"Europe","Bulgaria","1980-06-01",2728,"Female"
"Europe","Bulgaria","1980-06-01",2707,"Female"
"Europe","Bulgaria","1980-07-01",2769,"Female"
"Europe","Bulgaria","1980-07-01",2748,"Female"
"Europe","Bulgaria","1980-08-01",2753,"Female"
"Europe","Bulgaria","1980-08-01",2732,"Female"
"Europe","Bulgaria","1980-09-01",2742,"Female"
"Europe","Bulgaria","1980-09-01",2721,"Female"
"Europe","Bulgaria","1980-10-01",2620,"Female"
"Europe","Bulgaria","1980-10-01",2600,"Female"
"Europe","Bulgaria","1980-11-01",2435,"Female"
"Europe","Bulgaria","1980-11-01",2417,"Female"
"Europe","Bulgaria","1980-12-01",2634,"Female"
"Europe","Bulgaria","1980-12-01",2615,"Female"
"Europe","Bulgaria","1981-01-01",2706,"Female"
"Europe","Bulgaria","1981-01-01",2682,"Female"
"Europe","Bulgaria","1981-02-01",2473,"Female"
"Europe","Bulgaria","1981-02-01",2451,"Female"
"Europe","Bulgaria","1981-03-01",2692,"Female"
"Europe","Bulgaria","1981-03-01",2668,"Female"
"Europe","Bulgaria","1981-04-01",2605,"Female"
"Europe","Bulgaria","1981-04-01",2582,"Female"
"Europe","Bulgaria","1981-05-01",2789,"Female"
"Europe","Bulgaria","1981-05-01",2764,"Female"
"Europe","Bulgaria","1981-06-01",2735,"Female"
"Europe","Bulgaria","1981-06-01",2710,"Female"
"Europe","Bulgaria","1981-07-01",2820,"Female"
"Europe","Bulgaria","1981-07-01",2794,"Female"
"Europe","Bulgaria","1981-08-01",2674,"Female"
"Europe","Bulgaria","1981-08-01",2650,"Female"
"Europe","Bulgaria","1981-09-01",2673,"Female"
"Europe","Bulgaria","1981-09-01",2649,"Female"
"Europe","Bulgaria","1981-10-01",2462,"Female"
"Europe","Bulgaria","1981-10-01",2439,"Female"
"Europe","Bulgaria","1981-11-01",2330,"Female"
"Europe","Bulgaria","1981-11-01",2309,"Female"
"Europe","Bulgaria","1981-12-01",2408,"Female"
